transaction_id,vendor_id,transaction_date,amount,payment_status,flagged_anomaly
T001832,V0498,2025-07-15,7425.39,Paid,0
T001833,V0371,2025-10-24,5227.01,Paid,0
T001834,V0186,2026-05-28,211762.29,Paid,0
T001835,V0460,2025-12-23,1685.1,Paid,0
T001836,V0175,2025-07-15,10756.19,Paid,0
T001837,V0184,2026-04-04,10398.06,Paid,0
T001838,V0196,2026-04-19,3002.33,Paid,0
T001839,V0008,2026-04-13,4556.88,Paid,0
T001840,V0075,2025-10-05,14402.63,Pending,0
T001841,V0062,2025-11-05,3692.42,Paid,0
T001842,V0436,2026-03-17,947.75,Paid,1
T001843,V0308,2026-01-16,24390.09,Paid,0
T001844,V0391,2026-01-14,4964.78,Paid,0
T001845,V0172,2025-07-13,5838.27,Paid,0
T001846,V0311,2025-08-06,17438.97,Paid,0
T001847,V0442,2026-05-18,7395.91,Paid,0
T001848,V0322,2025-09-11,888.97,Paid,0
T001849,V0459,2026-03-10,3444.98,Paid,0
T001850,V0483,2026-02-14,14378.13,Paid,0
T001851,V0010,2026-04-10,82666.76,Paid,0
T001852,V0243,2026-01-12,50375.85,Paid,0
T001853,V0012,2026-01-19,1304.82,Paid,0
T001854,V0477,2025-12-07,3149.96,Paid,0
T001855,V0105,2025-09-22,7817.04,Paid,0
T001856,V0113,2026-02-01,1348.81,Paid,0
T001857,V0254,2026-04-05,6433.4,Paid,0
T001858,V0039,2026-06-06,5748.15,Paid,0
T001859,V0087,2026-04-22,2996.69,Paid,0
T001860,V0499,2025-08-17,3900.41,Paid,0
T001861,V0350,2025-11-05,18496.57,Pending,0
T001862,V0464,2026-02-22,15622.17,Pending,0
T001863,V0039,2025-07-07,45352.09,Pending,0
T001864,V0302,2026-03-31,11798.98,Paid,0
T001865,V0499,2026-01-30,864.66,Paid,0
T001866,V0375,2026-06-16,6862.63,Paid,0
T001867,V0448,2026-04-02,2447.05,Paid,0
T001868,V0164,2026-01-25,10486.74,Paid,0
T001869,V0061,2026-02-17,4649.64,Paid,0
T001870,V0461,2026-01-23,6174.38,Paid,0
T001871,V0392,2025-07-01,3472.27,Paid,0
T001872,V0115,2026-05-18,1619.99,Paid,0
T001873,V0448,2026-06-02,1159.08,Paid,0
T001874,V0054,2026-06-16,1324.31,Paid,0
T001875,V0395,2025-09-27,450.43,Paid,0
T001876,V0234,2026-04-30,58054.73,Paid,0
T001877,V0121,2026-02-05,9387.17,Pending,0
T001878,V0488,2025-09-19,2774.56,Paid,0
T001879,V0497,2025-11-26,8165.86,Paid,0
T001880,V0313,2026-03-19,5640.23,Paid,0
T001881,V0321,2026-04-05,7956.02,Paid,0
T001882,V0336,2026-02-10,1219.05,Paid,0
T001883,V0277,2026-06-01,4080.4,Paid,0
T001884,V0369,2026-05-17,10198.02,Paid,0
T001885,V0278,2025-09-14,36888.83,Paid,0
T001886,V0433,2025-09-16,12455.35,Paid,0
T001887,V0384,2025-07-19,21838.18,Paid,0
T001888,V0330,2025-10-03,40519.66,Paid,0
T001889,V0453,2025-07-15,95929.98,Paid,0
T001890,V0373,2026-05-13,2337.59,Paid,0
T001891,V0086,2025-11-20,15757.66,Pending,0
T001892,V0138,2025-11-05,991.96,Paid,0
T001893,V0072,2025-12-27,36962.9,Paid,0
T001894,V0488,2025-09-06,26666.15,Paid,0
T001895,V0426,2025-10-21,14650.88,Pending,0
T001896,V0479,2025-08-21,3104.6,Paid,0
T001897,V0168,2025-10-03,5540.55,Paid,0
T001898,V0468,2025-12-22,550.61,Paid,0
T001899,V0352,2026-01-05,54111.33,Paid,1
T001900,V0490,2026-01-13,224870.71,Paid,1
T001901,V0349,2025-11-24,13436.41,Paid,0
T001902,V0062,2026-06-10,58623.5,Paid,0
T001903,V0427,2026-06-25,2912.99,Paid,0
T001904,V0187,2025-10-15,3722.63,Paid,0
T001905,V0424,2025-12-14,1973.0,Paid,0
T001906,V0110,2026-01-30,3373.67,Paid,0
T001907,V0219,2026-02-14,22115.19,Paid,0
T001908,V0330,2025-08-24,513.56,Paid,0
T001909,V0091,2026-02-18,2704.78,Paid,0
T001910,V0269,2026-02-27,7143.24,Paid,0
T001911,V0004,2025-11-16,3176.57,Paid,0
T001912,V0393,2025-12-25,578.76,Paid,0
T001913,V0468,2026-02-04,52.78,Paid,0
T001914,V0213,2026-02-15,5595.55,Paid,0
T001915,V0362,2025-12-19,21065.74,Paid,0
T001916,V0324,2025-12-20,12934.45,Pending,0
T001917,V0404,2026-06-29,15557.03,Paid,0
T001918,V0315,2025-08-29,3794.86,Pending,0
T001919,V0452,2025-07-20,3302.85,Paid,0
T001920,V0491,2025-10-29,3301.42,Paid,0
T001921,V0285,2025-10-01,9048.95,Paid,0
T001922,V0316,2026-01-12,2388.56,Paid,0
T001923,V0494,2026-06-18,3506.22,Pending,0
T001924,V0330,2026-01-27,2533.75,Paid,0
T001925,V0189,2025-11-24,6759.73,Paid,0
T001926,V0418,2025-08-23,9929.21,Paid,0
T001927,V0074,2026-05-26,3339.91,Paid,1
T001928,V0135,2026-03-07,273.21,Paid,0
T001929,V0085,2026-02-26,2242.89,Paid,0
T001930,V0093,2025-12-26,4580.46,Paid,0
T001931,V0322,2025-11-13,4616.92,Pending,0
T001932,V0167,2025-09-10,8799.75,Paid,0
T001933,V0233,2026-01-11,42242.55,Paid,0
T001934,V0282,2025-10-01,7507.29,Paid,0
T001935,V0227,2025-10-19,22424.83,Paid,0
T001936,V0291,2026-05-10,1528.94,Paid,0
T001937,V0219,2025-12-14,12215.09,Paid,0
T001938,V0282,2025-09-11,2299.7,Paid,0
T001939,V0126,2026-04-21,31502.62,Pending,0
T001940,V0137,2026-01-29,3475.84,Paid,0
T001941,V0202,2025-11-25,247.82,Disputed,0
T001942,V0256,2026-05-08,8828.89,Paid,0
T001943,V0435,2026-04-24,4102.04,Paid,0
T001944,V0029,2025-12-16,4188.55,Paid,0
T001945,V0252,2026-06-27,20145.7,Paid,0
T001946,V0469,2026-03-22,2379.28,Paid,0
T001947,V0051,2025-09-06,15806.87,Pending,0
T001948,V0281,2025-10-04,1387.96,Pending,0
T001949,V0454,2026-02-23,5380.47,Paid,0
T001950,V0108,2026-06-19,34665.19,Paid,0
T001951,V0095,2025-10-29,8475.81,Paid,0
T001952,V0385,2025-07-20,1823.49,Pending,0
T001953,V0331,2025-08-10,5997.99,Paid,0
T001954,V0084,2025-10-15,39352.6,Paid,0
T001955,V0399,2025-09-14,7422.61,Pending,0
T001956,V0384,2025-12-25,7585.88,Paid,0
T001957,V0445,2026-03-18,733.88,Paid,0
T001958,V0213,2026-02-25,4910.71,Paid,0
T001959,V0325,2025-09-15,9221.96,Pending,0
T001960,V0474,2026-06-23,31995.81,Paid,0
T001961,V0059,2026-05-06,36165.89,Paid,0
T001962,V0054,2025-09-04,6578.28,Paid,0
T001963,V0381,2026-03-27,717.58,Paid,0
T001964,V0293,2025-10-06,3833.57,Paid,0
T001965,V0234,2026-05-29,10313.96,Paid,0
T001966,V0052,2025-08-15,418.51,Paid,0
T001967,V0072,2025-12-19,37812.49,Paid,0
T001968,V0306,2025-11-23,3626.29,Paid,0
T001969,V0434,2026-01-03,30556.95,Paid,0
T001970,V0415,2026-05-31,16341.66,Paid,0
T001971,V0299,2026-03-11,1492.05,Paid,0
T001972,V0479,2025-12-30,6369.41,Paid,0
T001973,V0067,2025-10-16,15109.97,Paid,0
T001974,V0080,2025-07-13,930.05,Paid,0
T001975,V0315,2025-09-20,4392.69,Paid,0
T001976,V0318,2025-07-31,3008.95,Paid,0
T001977,V0303,2025-07-11,3858.41,Paid,0
T001978,V0484,2025-08-23,2944.6,Paid,0
T001979,V0351,2026-05-19,7618.98,Paid,0
T001980,V0128,2025-07-30,469.56,Paid,0
T001981,V0255,2026-04-14,77818.93,Pending,0
T001982,V0158,2026-05-14,753.28,Disputed,0
T001983,V0191,2025-11-22,3955.33,Paid,0
T001984,V0055,2025-09-08,14472.84,Paid,0
T001985,V0285,2025-07-30,119196.03,Paid,0
T001986,V0014,2026-01-27,5674.55,Paid,0
T001987,V0047,2026-03-07,917.05,Paid,0
T001988,V0416,2026-06-08,3429.26,Pending,0
T001989,V0056,2025-12-22,12265.26,Paid,0
T001990,V0232,2025-08-21,1585.18,Paid,0
T001991,V0025,2025-11-24,2414.55,Paid,0
T001992,V0411,2026-01-21,1650.43,Paid,1
T001993,V0273,2026-03-27,10569.5,Paid,0
T001994,V0255,2025-07-15,975.28,Disputed,0
T001995,V0412,2025-10-10,6664.77,Pending,0
T001996,V0473,2025-11-07,4112.05,Paid,0
T001997,V0124,2025-09-08,12241.2,Disputed,0
T001998,V0207,2026-01-28,3792.11,Paid,0
T001999,V0387,2025-08-03,9297.64,Paid,0
T002000,V0011,2026-05-31,2330.98,Paid,0
T002001,V0421,2026-04-14,28343.95,Disputed,1
T002002,V0034,2025-12-09,8375.13,Paid,0
T002003,V0426,2026-05-02,2590.92,Paid,0
T002004,V0332,2025-08-02,840.03,Paid,0
T002005,V0196,2026-05-04,5954.92,Paid,0
T002006,V0051,2025-09-14,1890.82,Paid,0
T002007,V0137,2025-11-04,2262.75,Paid,0
T002008,V0378,2026-06-17,8498.79,Disputed,0
T002009,V0229,2025-07-07,1632.98,Paid,0
T002010,V0463,2026-04-02,12388.37,Paid,0
T002011,V0339,2026-06-05,13851.11,Paid,0
T002012,V0436,2026-04-05,655.42,Paid,0
T002013,V0305,2026-03-15,4252.61,Disputed,0
T002014,V0493,2025-07-11,16307.02,Disputed,0
T002015,V0476,2026-06-03,5469.09,Disputed,0
T002016,V0476,2026-01-20,19156.41,Paid,0
T002017,V0232,2025-12-29,6007.45,Disputed,0
T002018,V0498,2026-03-16,55.1,Paid,0
T002019,V0014,2025-11-09,5800.41,Paid,0
T002020,V0425,2025-09-30,18505.53,Paid,0
T002021,V0047,2026-05-27,5178.74,Paid,0
T002022,V0085,2026-05-03,12450.77,Paid,0
T002023,V0386,2026-01-16,35460.02,Paid,0
T002024,V0302,2025-12-28,2352.05,Paid,0
T002025,V0298,2026-02-01,968.1,Paid,0
T002026,V0128,2025-09-28,4482.36,Paid,0
T002027,V0115,2025-12-17,11255.78,Paid,0
T002028,V0409,2026-06-02,9686.84,Paid,0
T002029,V0310,2026-01-31,9669.34,Paid,0
T002030,V0128,2025-11-12,30730.97,Paid,0
T002031,V0078,2025-08-02,4192.55,Paid,0
T002032,V0082,2025-12-29,6335.1,Paid,0
T002033,V0280,2025-09-02,1925.21,Paid,0
T002034,V0022,2026-02-08,1518.79,Disputed,0
T002035,V0386,2026-03-26,3603.37,Paid,0
T002036,V0033,2025-08-14,2665.67,Paid,0
T002037,V0388,2025-11-04,1215.23,Paid,0
T002038,V0421,2025-10-12,8761.78,Paid,0
T002039,V0458,2025-06-30,1130.29,Paid,0
T002040,V0171,2026-06-23,19010.95,Paid,0
T002041,V0064,2026-05-11,1190.71,Paid,0
T002042,V0149,2025-11-17,3823.5,Paid,0
T002043,V0467,2025-08-02,10396.42,Paid,0
T002044,V0386,2026-04-05,9812.1,Paid,0
T002045,V0444,2026-01-21,4004.58,Paid,0
T002046,V0139,2026-01-27,187009.02,Pending,0
T002047,V0280,2026-02-01,9009.16,Paid,0
T002048,V0500,2026-04-23,2550.65,Pending,0
T002049,V0196,2026-04-16,1105.93,Paid,0
T002050,V0338,2025-07-25,436.72,Paid,0
T002051,V0030,2026-06-16,839.75,Paid,0
T002052,V0117,2026-05-01,7310.99,Paid,0
T002053,V0161,2025-11-04,2351.5,Paid,0
T002054,V0134,2025-12-14,3552.45,Paid,0
T002055,V0305,2026-05-31,8267.22,Paid,0
T002056,V0298,2025-11-05,1650.44,Paid,0
T002057,V0443,2025-11-17,69088.66,Paid,0
T002058,V0255,2026-01-26,13524.6,Paid,0
T002059,V0388,2026-02-11,137.64,Paid,0
T002060,V0158,2025-12-10,5112.31,Paid,0
T002061,V0401,2026-01-05,1852.77,Paid,0
T002062,V0325,2025-10-02,13080.72,Paid,0
T002063,V0324,2025-12-18,7195.71,Paid,0
T002064,V0478,2026-06-10,1423.7,Paid,0
T002065,V0093,2026-02-16,1148.48,Paid,0
T002066,V0206,2025-09-06,25295.1,Paid,0
T002067,V0091,2025-11-20,8587.48,Disputed,0
T002068,V0258,2025-11-05,5803.12,Paid,0
T002069,V0390,2026-03-31,535.43,Paid,0
T002070,V0365,2026-03-10,14585.84,Pending,0
T002071,V0228,2025-07-06,20418.62,Paid,0
T002072,V0406,2025-11-11,51234.11,Paid,0
T002073,V0057,2025-09-22,504.82,Paid,0
T002074,V0246,2025-12-22,1810.67,Paid,0
T002075,V0386,2026-03-29,430.9,Paid,0
T002076,V0189,2025-11-12,322.97,Paid,0
T002077,V0167,2025-11-06,1288.92,Paid,0
T002078,V0347,2026-02-04,899.12,Paid,0
T002079,V0379,2025-09-12,7197.16,Paid,0
T002080,V0482,2026-05-13,1484.95,Paid,0
T002081,V0341,2025-11-27,14526.89,Paid,0
T002082,V0099,2026-04-10,6612.01,Pending,0
T002083,V0182,2026-06-30,14088.65,Paid,0
T002084,V0198,2026-05-07,1950.04,Paid,0
T002085,V0458,2025-10-25,2902.33,Paid,0
T002086,V0472,2026-06-23,70406.36,Paid,0
T002087,V0203,2026-02-10,4505.44,Paid,0
T002088,V0177,2025-09-26,2410.64,Paid,0
T002089,V0135,2026-02-03,497.61,Pending,0
T002090,V0353,2025-08-02,4200.19,Paid,0
T002091,V0055,2025-07-07,13036.35,Paid,0
T002092,V0165,2025-10-31,7284.8,Disputed,0
T002093,V0263,2026-06-03,1375.17,Paid,0
T002094,V0297,2026-02-02,23923.25,Disputed,0
T002095,V0247,2026-04-22,98880.31,Paid,0
T002096,V0349,2025-09-08,2274.45,Pending,0
T002097,V0307,2026-04-02,12856.51,Paid,0
T002098,V0464,2025-10-12,47444.86,Paid,0
T002099,V0121,2025-10-29,5896.7,Disputed,0
T002100,V0338,2026-04-07,4914.17,Pending,0
T002101,V0291,2025-10-15,5100.53,Pending,0
T002102,V0086,2025-09-12,10400.91,Paid,0
T002103,V0466,2025-07-15,5175.15,Paid,0
T002104,V0411,2026-06-11,14823.38,Paid,1
T002105,V0191,2026-01-12,13392.51,Paid,0
T002106,V0284,2025-11-25,7119.04,Paid,0
T002107,V0248,2025-11-18,2296.46,Paid,0
T002108,V0100,2025-12-08,159.73,Paid,0
T002109,V0405,2025-08-19,18992.77,Paid,0
T002110,V0418,2025-11-19,7166.38,Paid,0
T002111,V0353,2025-07-23,9897.32,Paid,0
T002112,V0332,2026-01-17,20454.27,Paid,0
T002113,V0431,2025-10-23,4071.6,Paid,0
T002114,V0470,2026-04-28,1146.48,Paid,0
T002115,V0189,2026-04-13,14708.94,Paid,0
T002116,V0073,2026-01-09,5945.77,Paid,0
T002117,V0311,2026-02-20,20944.12,Paid,0
T002118,V0267,2026-05-21,6630.02,Paid,0
T002119,V0249,2026-05-10,17558.65,Paid,0
T002120,V0292,2026-02-17,6376.59,Paid,0
T002121,V0452,2026-06-24,13205.82,Paid,0
T002122,V0296,2026-04-12,77516.87,Paid,1
T002123,V0003,2026-04-18,3405.75,Paid,0
T002124,V0172,2026-03-18,4128.32,Paid,0
T002125,V0071,2026-03-06,1441.43,Paid,0
T002126,V0345,2026-05-26,5834.96,Paid,0
T002127,V0482,2025-09-08,4074.38,Pending,0
T002128,V0172,2026-03-19,7202.5,Pending,0
T002129,V0468,2025-11-12,11359.45,Paid,0
T002130,V0284,2025-12-24,9830.21,Paid,0
T002131,V0223,2026-03-15,748.29,Paid,0
T002132,V0376,2025-07-25,857.7,Pending,0
T002133,V0210,2025-11-17,36385.02,Paid,0
T002134,V0434,2026-02-25,65544.75,Pending,0
T002135,V0144,2025-07-02,625.6,Pending,0
T002136,V0265,2025-10-01,1630.7,Paid,0
T002137,V0215,2025-08-06,88.31,Paid,0
T002138,V0192,2025-07-03,4687.76,Paid,0
T002139,V0358,2025-07-30,490.19,Paid,0
T002140,V0433,2026-02-22,11285.32,Paid,0
T002141,V0451,2025-07-22,10489.31,Paid,0
T002142,V0028,2026-04-17,3057.16,Paid,0
T002143,V0003,2026-03-04,696.24,Paid,0
T002144,V0259,2026-04-19,23461.32,Paid,0
T002145,V0416,2026-05-26,668.9,Paid,0
T002146,V0294,2025-10-17,21851.57,Paid,0
T002147,V0490,2026-02-26,14604.63,Disputed,0
T002148,V0407,2026-03-20,1740.77,Paid,0
T002149,V0395,2025-08-05,924.53,Paid,0
T002150,V0340,2026-05-08,2353.11,Pending,0
T002151,V0110,2025-12-31,3591.78,Paid,0
T002152,V0447,2025-09-15,4012.72,Disputed,0
T002153,V0223,2025-07-19,14286.29,Paid,0
T002154,V0368,2025-11-05,5003.66,Paid,0
T002155,V0117,2026-01-11,39688.44,Paid,0
T002156,V0025,2025-12-16,2394.53,Paid,0
T002157,V0026,2026-01-17,2030.65,Paid,0
T002158,V0204,2025-09-19,2071.31,Paid,0
T002159,V0277,2025-12-17,20548.34,Paid,0
T002160,V0159,2025-07-14,13325.53,Paid,0
T002161,V0043,2025-08-20,4097.35,Paid,0
T002162,V0352,2025-07-09,11893.97,Paid,0
T002163,V0091,2025-09-24,8444.71,Pending,0
T002164,V0162,2025-11-14,8269.53,Paid,0
T002165,V0043,2026-06-06,1034.71,Paid,0
T002166,V0290,2025-12-29,1198.79,Pending,0
T002167,V0041,2025-12-10,1495.82,Paid,0
T002168,V0450,2025-12-24,8997.08,Paid,0
T002169,V0017,2026-02-09,4543.44,Paid,0
T002170,V0238,2026-04-30,28565.01,Paid,0
T002171,V0188,2026-05-25,39147.67,Disputed,1
T002172,V0319,2025-10-18,24088.8,Paid,0
T002173,V0390,2025-11-22,498.68,Pending,0
T002174,V0490,2025-10-21,29036.04,Pending,0
T002175,V0492,2026-04-05,1201.02,Paid,0
T002176,V0291,2025-12-21,1300.69,Paid,0
T002177,V0494,2026-03-06,7292.35,Paid,0
T002178,V0220,2026-04-06,474.44,Paid,0
T002179,V0023,2026-06-21,4951.75,Pending,0
T002180,V0112,2026-06-04,1052.2,Pending,0
T002181,V0011,2025-07-01,3052.76,Paid,0
T002182,V0172,2025-12-14,1617.73,Paid,0
T002183,V0201,2025-10-02,1898.3,Paid,0
T002184,V0322,2025-10-03,12181.36,Paid,0
T002185,V0114,2025-12-04,16829.03,Paid,1
T002186,V0330,2026-01-31,904.28,Paid,0
T002187,V0212,2026-03-18,2977.88,Paid,0
T002188,V0004,2025-11-21,20548.59,Pending,0
T002189,V0172,2026-04-14,2160.94,Paid,0
T002190,V0304,2026-04-29,12655.3,Paid,0
T002191,V0432,2025-10-31,1822.36,Paid,0
T002192,V0356,2025-09-10,4197.86,Paid,0
T002193,V0238,2025-07-12,8397.1,Paid,0
T002194,V0411,2025-12-23,14190.1,Paid,0
T002195,V0097,2026-02-05,8766.9,Paid,0
T002196,V0339,2025-09-25,5255.48,Paid,0
T002197,V0003,2026-06-16,3445.09,Paid,0
T002198,V0224,2025-10-16,5584.82,Paid,0
T002199,V0451,2025-12-07,6693.71,Paid,0
T002200,V0354,2025-08-17,2730.21,Paid,0
T002201,V0396,2025-12-20,33596.1,Paid,0
T002202,V0440,2025-10-18,6692.07,Paid,0
T002203,V0089,2026-03-17,3042.49,Paid,0
T002204,V0087,2026-03-01,6764.43,Paid,0
T002205,V0430,2025-10-25,19597.32,Pending,0
T002206,V0383,2025-08-25,65772.82,Paid,0
T002207,V0345,2025-09-02,41549.57,Paid,0
T002208,V0026,2025-11-18,2260.28,Paid,0
T002209,V0436,2025-09-03,8295.48,Paid,0
T002210,V0461,2025-09-04,4982.93,Paid,0
T002211,V0203,2025-10-08,162790.79,Paid,0
T002212,V0204,2026-04-25,603.57,Paid,0
T002213,V0012,2026-05-29,651.28,Pending,0
T002214,V0352,2025-08-06,4371.62,Pending,0
T002215,V0082,2026-04-24,17591.89,Paid,0
T002216,V0135,2025-11-03,118600.19,Paid,0
T002217,V0199,2026-01-16,753.11,Paid,0
T002218,V0061,2026-01-30,4613.24,Paid,0
T002219,V0189,2026-01-29,3346.73,Paid,0
T002220,V0359,2026-01-17,5157.01,Paid,0
T002221,V0147,2025-11-07,2989.54,Paid,0
T002222,V0101,2026-06-15,648.14,Paid,0
T002223,V0177,2025-07-04,1479.39,Paid,0
T002224,V0434,2025-09-24,3021.76,Paid,0
T002225,V0496,2025-09-13,317.56,Pending,0
T002226,V0379,2025-12-22,53010.06,Paid,0
T002227,V0052,2026-06-12,5284.15,Paid,0
T002228,V0377,2026-03-09,70104.02,Paid,0
T002229,V0319,2026-01-24,1613.15,Paid,0
T002230,V0044,2026-06-01,10539.32,Paid,0
T002231,V0174,2025-10-30,23067.77,Disputed,0
T002232,V0456,2026-01-03,9230.02,Paid,0
T002233,V0487,2025-10-11,8050.22,Paid,0
T002234,V0343,2026-03-27,4908.8,Paid,0
T002235,V0443,2026-02-24,14716.36,Paid,0
T002236,V0256,2025-12-16,16120.51,Paid,0
T002237,V0138,2026-05-21,3000.53,Paid,0
T002238,V0289,2026-02-26,1805.73,Paid,0
T002239,V0414,2025-08-01,841.94,Paid,0
T002240,V0147,2026-01-05,837.7,Paid,0
T002241,V0482,2025-12-03,5455.17,Paid,0
T002242,V0074,2025-12-12,14682.85,Paid,0
T002243,V0229,2025-10-01,2423.76,Paid,0
T002244,V0061,2025-11-13,2055.91,Paid,0
T002245,V0342,2025-11-12,11717.65,Pending,0
T002246,V0482,2026-01-28,14584.97,Paid,0
T002247,V0368,2025-07-28,4052.2,Paid,0
T002248,V0054,2026-06-13,18024.69,Paid,0
T002249,V0183,2025-09-23,1849.92,Paid,0
T002250,V0048,2026-04-11,2633.5,Disputed,0
T002251,V0144,2025-09-28,888.54,Paid,0
T002252,V0433,2026-06-13,15137.7,Paid,0
T002253,V0330,2025-09-21,19451.79,Paid,0
T002254,V0380,2025-09-13,1480.35,Paid,0
T002255,V0205,2026-06-14,2918.95,Paid,0
T002256,V0467,2025-07-31,7094.44,Paid,0
T002257,V0418,2025-09-16,1984.41,Paid,0
T002258,V0013,2025-09-15,4349.54,Paid,0
T002259,V0096,2025-12-10,2757.8,Paid,0
T002260,V0310,2025-12-01,1054.09,Paid,0
T002261,V0112,2026-01-19,5928.72,Disputed,0
T002262,V0466,2025-07-17,1991.91,Paid,0
T002263,V0079,2026-03-22,10973.18,Paid,0
T002264,V0096,2026-04-20,213673.05,Paid,0
T002265,V0369,2026-01-07,27699.67,Paid,0
T002266,V0110,2025-10-28,1818.02,Paid,0
T002267,V0117,2026-06-23,67359.89,Paid,0
T002268,V0148,2026-01-02,76447.86,Paid,0
T002269,V0114,2025-12-28,2095.45,Paid,0
T002270,V0498,2025-07-17,4534.5,Disputed,0
T002271,V0024,2026-03-18,727.19,Paid,0
T002272,V0259,2025-09-19,13225.36,Paid,0
T002273,V0064,2025-09-17,3343.57,Paid,0
T002274,V0284,2025-10-21,41628.31,Disputed,0
T002275,V0362,2025-08-14,44196.35,Paid,0
T002276,V0473,2026-06-27,18976.35,Paid,0
T002277,V0103,2025-12-13,4076.87,Disputed,0
T002278,V0494,2025-10-18,1761.05,Paid,0
T002279,V0055,2026-05-07,35662.31,Paid,0
T002280,V0351,2026-05-19,14091.87,Paid,0
T002281,V0194,2025-10-01,36982.15,Paid,0
T002282,V0336,2025-07-25,17474.65,Paid,0
T002283,V0246,2025-11-02,5453.96,Paid,0
T002284,V0054,2025-10-28,1124.5,Paid,0
T002285,V0288,2025-12-12,489.48,Paid,0
T002286,V0205,2025-10-25,9031.3,Paid,0
T002287,V0161,2025-11-18,1788.1,Pending,0
T002288,V0338,2025-08-03,2826.64,Paid,0
T002289,V0290,2026-06-09,14692.13,Paid,1
T002290,V0370,2026-01-08,6512.84,Paid,0
T002291,V0184,2025-10-02,7562.3,Paid,0
T002292,V0070,2026-06-03,1184.88,Paid,0
T002293,V0385,2026-02-05,64069.61,Paid,0
T002294,V0233,2026-01-23,4600.96,Pending,0
T002295,V0119,2025-08-09,1281.5,Paid,0
T002296,V0236,2025-12-20,5762.28,Paid,0
T002297,V0431,2026-05-22,9788.38,Paid,0
T002298,V0395,2026-01-11,2961.45,Paid,0
T002299,V0403,2026-04-22,7345.93,Paid,0
T002300,V0062,2026-04-26,17744.17,Disputed,0
T002301,V0289,2026-05-23,1279.14,Paid,0
T002302,V0001,2025-09-09,3186.88,Paid,0
T002303,V0341,2026-02-07,4854.82,Paid,0
T002304,V0159,2025-08-14,3861.46,Paid,0
T002305,V0018,2025-11-08,3476.15,Paid,0
T002306,V0020,2026-04-27,7385.84,Paid,0
T002307,V0057,2026-05-21,6278.09,Paid,0
T002308,V0165,2025-10-13,880.17,Paid,0
T002309,V0189,2025-12-26,673.07,Paid,0
T002310,V0219,2025-11-30,2462.24,Paid,0
T002311,V0269,2026-05-13,25074.67,Paid,0
T002312,V0337,2026-02-07,22027.66,Paid,0
T002313,V0403,2025-08-06,13474.78,Paid,0
T002314,V0309,2026-04-27,1029.95,Pending,0
T002315,V0133,2025-11-18,6393.99,Paid,0
T002316,V0210,2025-11-12,72591.83,Paid,0
T002317,V0304,2025-12-15,4921.6,Paid,0
T002318,V0112,2026-04-20,11725.54,Paid,0
T002319,V0440,2025-11-15,1569.89,Disputed,0
T002320,V0390,2026-04-18,4275.61,Pending,0
T002321,V0390,2025-07-22,4571.37,Paid,0
T002322,V0147,2026-05-18,11590.37,Paid,0
T002323,V0068,2025-09-02,1638.07,Paid,0
T002324,V0033,2025-09-13,9811.9,Paid,0
T002325,V0460,2025-12-29,2540.1,Paid,0
T002326,V0201,2025-10-05,2661.37,Paid,0
T002327,V0002,2026-04-10,458.36,Paid,0
T002328,V0362,2025-12-31,5742.53,Paid,0
T002329,V0114,2025-08-12,5585.85,Pending,0
T002330,V0098,2026-01-24,404.29,Pending,0
T002331,V0100,2025-12-05,4337.71,Paid,0
T002332,V0010,2025-12-01,1522.38,Paid,0
T002333,V0355,2026-06-10,16274.65,Paid,0
T002334,V0017,2026-04-08,17237.91,Paid,0
T002335,V0144,2026-01-11,3731.04,Paid,0
T002336,V0020,2025-12-01,1755.16,Paid,0
T002337,V0406,2026-01-03,34125.57,Paid,0
T002338,V0093,2026-02-14,46015.63,Paid,0
T002339,V0102,2025-10-10,7240.54,Paid,0
T002340,V0206,2026-04-19,15963.05,Paid,0
T002341,V0240,2026-02-10,10045.69,Pending,0
T002342,V0006,2026-02-09,13309.68,Paid,0
T002343,V0385,2025-12-08,448.2,Paid,0
T002344,V0108,2025-07-28,5894.39,Paid,0
T002345,V0111,2025-11-15,1784.68,Paid,0
T002346,V0498,2026-04-23,4309.71,Paid,0
T002347,V0150,2025-07-26,74431.32,Paid,0
T002348,V0453,2026-04-05,3288.99,Pending,0
T002349,V0329,2026-05-21,9659.11,Paid,0
T002350,V0403,2026-05-03,1949.33,Paid,0
T002351,V0447,2026-02-10,373.45,Paid,0
T002352,V0447,2025-08-01,1595.39,Disputed,0
T002353,V0401,2026-06-17,2639.96,Paid,0
T002354,V0469,2026-03-16,9255.89,Paid,0
T002355,V0097,2026-02-16,95071.72,Paid,0
T002356,V0044,2025-08-13,3992.23,Paid,0
T002357,V0353,2026-04-09,416.2,Paid,0
T002358,V0457,2025-08-06,4380.05,Paid,0
T002359,V0019,2026-05-18,65241.67,Paid,0
T002360,V0318,2026-05-12,1950.66,Paid,0
T002361,V0460,2025-08-25,4829.79,Paid,0
T002362,V0199,2025-11-07,1263.55,Paid,0
T002363,V0439,2025-11-25,1903.36,Paid,0
T002364,V0351,2025-11-10,9119.57,Paid,0
T002365,V0100,2025-06-30,60901.94,Paid,0
T002366,V0155,2026-02-11,259.18,Paid,0
T002367,V0473,2025-12-16,549.85,Paid,0
T002368,V0192,2026-05-10,32180.62,Paid,0
T002369,V0393,2025-12-07,471.35,Paid,0
